date,symbol,action,shares,price,value,bucket,signal_strength,confidence,pnl
2024-11-14,polkadot,SELL,0.014497627296280253,55307.36881261829,801.8256197832541,residual_long,WEAK,0.4375922955226211,-3.655731652095028
2024-11-14,polkadot,SHORT,,55307.36881261829,625.3327244787214,residual_short,WEAK,0.4375922955226211,
2024-11-15,cardano,SELL,0.03158644965335421,49397.53471422125,1560.2927432505662,residual_long,WEAK,0.3875712349916573,-61.42176786218465
2024-11-15,cardano,SHORT,,49397.53471422125,638.4464772850972,residual_short,WEAK,0.3875712349916573,
2024-11-15,polkadot,BUY,0.018388428039266165,58213.88998716167,1070.4619269146795,residual_long,STRONG,0.877510444292695,
2024-11-15,chainlink,SHORT,,52634.342111176265,635.8543845873196,residual_short,WEAK,0.38662564106519676,
2024-11-15,litecoin,BUY,0.020078585185514506,42477.72805269346,852.8926811931249,residual_long,WEAK,0.3731954203675861,
2024-11-16,binancecoin,SELL,0.020841215931141365,40573.14095933077,845.5935917380486,residual_long,MODERATE,0.6118073122265392,24.392294337955605
2024-11-16,binancecoin,SHORT,,40573.14095933077,639.6257163581131,residual_short,MODERATE,0.6118073122265392,
2024-11-16,litecoin,BUY,0.01966549814979298,43627.23423903609,857.9512942083492,residual_long,WEAK,0.485898340152545,
2024-11-17,polkadot,SELL,0.018388428039266165,56029.63260241765,1030.2968671760784,residual_long,WEAK,0.47482726938081776,-40.16505973860103
2024-11-17,polkadot,SHORT,,56029.63260241765,644.4975440940682,residual_short,WEAK,0.47482726938081776,
2024-11-17,chainlink,SHORT,,52405.79857573707,648.3645293586326,residual_short,WEAK,0.45623567116521696,
2024-11-17,uniswap,BUY,0.015424274767278999,56383.39361177833,869.6729553797124,residual_long,WEAK,0.3920692280881107,
2024-11-18,binancecoin,SHORT,,40383.62066614954,647.036678802506,residual_short,MODERATE,0.6095578182063349,
2024-11-18,solana,SELL,0.02516129130534013,40342.63885109324,1015.0728881584893,residual_long,WEAK,0.5402914987222894,-29.576557565453527
2024-11-18,solana,SHORT,,40342.63885109324,657.009336204272,residual_short,WEAK,0.5402914987222894,
2024-11-18,chainlink,SHORT,,51943.359857184994,660.9513922214976,residual_short,WEAK,0.335237876541357,
2024-11-19,solana,SHORT,,39208.47428601959,664.9171005748267,residual_short,WEAK,0.42682160332698277,
2024-11-19,chainlink,BUY,0.020696645828020513,53865.94271817262,1114.8443386304593,residual_long,MODERATE,0.6308682915195828,
2024-11-19,litecoin,BUY,0.02018453166669748,43744.22606258022,882.9567161953238,residual_long,WEAK,0.3617454227364785,
2024-11-20,cardano,BUY,0.01685033021077332,51980.76545145423,875.8930624657612,residual_long,WEAK,0.44185023357257247,
2024-11-20,polkadot,BUY,0.014568408878770521,59641.78553721121,868.8859179660351,residual_long,WEAK,0.49662578639873534,
2024-11-21,ripple,SHORT,,76251.86838031441,646.45112296673,residual_short,WEAK,0.34471193259360594,
2024-11-21,chainlink,SELL,0.020696645828020513,52816.23807876945,1093.1189734847019,residual_long,WEAK,0.5932691419780414,-21.72536514575745
2024-11-21,chainlink,SHORT,,52816.23807876945,656.8885435454386,residual_short,WEAK,0.5932691419780414,
2024-11-22,cardano,BUY,0.016442190692267086,53588.14504910676,881.1064997422817,residual_long,WEAK,0.39728023785015537,
2024-11-22,polkadot,SELL,0.014568408878770521,59132.961325000295,861.4731587951281,residual_long,WEAK,0.4408382113674816,-7.412759170906952
2024-11-22,polkadot,SHORT,,59132.961325000295,660.7120747610284,residual_short,WEAK,0.4408382113674816,
2024-11-22,chainlink,SHORT,,51829.860959281235,664.6763472095945,residual_short,WEAK,0.40544626676994905,
2024-11-22,litecoin,BUY,0.020209938886664502,44114.558949941165,891.5525403904695,residual_long,WEAK,0.3420109274259671,
2024-11-22,uniswap,BUY,0.018807005297902902,58782.625546846364,1105.525150084182,residual_long,MODERATE,0.7724785532746731,
2024-11-23,binancecoin,SHORT,,39482.89305533659,656.681939150004,residual_short,WEAK,0.5784349220768276,
2024-11-23,cardano,SELL,0.033292520903040405,52182.16818681891,1737.2759251256387,residual_long,MODERATE,0.6234231267380242,-10.986317739628703
2024-11-23,cardano,SHORT,,52182.16818681891,671.0456863356579,residual_short,MODERATE,0.6234231267380242,
2024-11-23,ETH-BNB,SHORT,,20864.25167940423,787.5839538626171,pair_short_spread,WEAK,0.5211800139323841,
2024-11-24,binancecoin,SHORT,,38148.76545293845,679.7974641768475,residual_short,WEAK,0.5425459416211872,
2024-11-24,solana,BUY,0.023837784277063047,38251.66752151772,911.8349986158782,residual_long,WEAK,0.3598532546400239,
2024-11-24,chainlink,SHORT,,51004.26285693705,678.4052389702134,residual_short,WEAK,0.3741855622173838,
2024-11-24,litecoin,BUY,0.02414266106568517,47114.087696409864,1137.459450673391,residual_long,MODERATE,0.7138708816419957,
2024-11-24,ETH-BNB,SHORT,,22620.033265057624,788.25939931666,pair_short_spread,MODERATE,0.6231566217332325,
2024-11-25,solana,BUY,0.02329901615241926,38936.14881389155,907.1739601278592,residual_long,WEAK,0.341528049364022,
2024-11-25,ripple,SHORT,,75177.5678503866,674.9374263351273,residual_short,STRONG,0.8299497306876306,
2024-11-25,chainlink,SHORT,,49524.79819802327,678.987050893138,residual_short,WEAK,0.5014272616900003,
2024-11-26,cardano,BUY,0.020967041799671366,54296.4031935431,1138.434955330828,residual_long,STRONG,0.8065720689349191,
2024-11-26,chainlink,SHORT,,48556.08599010352,676.2303634665118,residual_short,WEAK,0.3350467929269269,
2024-11-26,litecoin,SELL,0.10428121495435463,44337.53307568674,4623.571817211498,residual_long,MODERATE,0.7898356139976211,34.310895032476765
2024-11-26,litecoin,SHORT,,44337.53307568674,708.0291765505799,residual_short,MODERATE,0.7898356139976211,
2024-11-26,uniswap,BUY,0.01943668040357245,61076.73196764671,1187.1289193498058,residual_long,MODERATE,0.6120004115516217,
2024-11-27,binancecoin,SHORT,,36427.89081952531,705.1545780937846,residual_short,WEAK,0.4409940723132006,
2024-11-27,solana,BUY,0.02417758334636516,39120.83880343626,945.8473407497964,residual_long,WEAK,0.4318664199040499,
2024-11-27,chainlink,SHORT,,46923.916570158566,703.7104215178485,residual_short,WEAK,0.5994407877645833,
2024-11-28,binancecoin,BUY,0.025290397774523497,37322.87067255214,943.9102453959409,residual_long,WEAK,0.45318823503565603,
2024-11-28,polkadot,BUY,0.015376558956165756,60895.221492797544,936.3589634327735,residual_long,WEAK,0.4062646009579624,
2024-11-28,uniswap,SELL,0.06912681550501835,58476.625661175276,4042.3029134360854,residual_long,STRONG,0.8170328923594598,87.19834890861921
2024-11-28,uniswap,SHORT,,58476.625661175276,720.9048862745999,residual_short,STRONG,0.8170328923594598,
2024-11-29,cardano,SELL,0.020967041799671366,52906.028422028314,1109.282909379269,residual_long,WEAK,0.5046439956200777,-29.152045951558875
2024-11-29,cardano,SHORT,,52906.028422028314,731.8860130485231,residual_short,WEAK,0.5046439956200777,
2024-11-29,ripple,BUY,0.016159215805517668,75939.87831136043,1227.1288818780238,residual_long,WEAK,0.5898670516102884,
2024-11-29,chainlink,BUY,0.02022004680822021,48065.47104788533,971.8860744473948,residual_long,WEAK,0.4309492660987117,
2024-11-29,litecoin,SHORT,,41254.91940572114,723.0832393888617,residual_short,WEAK,0.36010989724422365,
2024-11-30,binancecoin,SELL,0.025290397774523497,35998.754987899614,910.422833031593,residual_long,WEAK,0.48070322909923985,-33.48741236434796
2024-11-30,binancecoin,SHORT,,35998.754987899614,732.8842758233844,residual_short,WEAK,0.48070322909923985,
2024-11-30,ripple,SELL,0.016159215805517668,71895.7766952129,1161.7793711232532,residual_long,MODERATE,0.7223416901140136,-65.34951075477056
2024-11-30,ripple,SHORT,,71895.7766952129,744.2522577050642,residual_short,MODERATE,0.7223416901140136,
2024-11-30,polkadot,SELL,0.015376558956165756,59315.701516195746,912.0713813901144,residual_long,WEAK,0.4527174533185216,-24.287582042659096
2024-11-30,polkadot,SHORT,,59315.701516195746,754.1901995396353,residual_short,WEAK,0.4527174533185216,
2024-12-02,cardano,BUY,0.01826804727259218,55376.496415880196,1011.6204543158309,residual_long,WEAK,0.45461864344050346,
2024-12-02,polkadot,SHORT,,59623.99761577601,752.6456180109782,residual_short,WEAK,0.3896217751890883,
2024-12-03,binancecoin,SHORT,,34238.7984451722,757.1614917190441,residual_short,WEAK,0.38772042055692335,
2024-12-03,ripple,BUY,0.013817750986789975,73500.09046552384,1015.6059475591445,residual_long,WEAK,0.3509572434730357,
2024-12-03,chainlink,BUY,0.021000222199537195,47974.78285733921,1007.4810999786713,residual_long,WEAK,0.3843555399086242,
2024-12-04,binancecoin,BUY,0.028603104019441977,34941.006769737985,999.4212511788419,residual_long,WEAK,0.4551766460488545,
2024-12-04,cardano,BUY,0.01698173775264012,58381.88621275088,991.4258811694112,residual_long,WEAK,0.4641608008761329,
2024-12-04,chainlink,BUY,0.0202101862669569,48663.30577704978,983.4944741200559,residual_long,WEAK,0.34360150332159073,
2024-12-04,uniswap,SHORT,,57516.34081699635,731.7198887453216,residual_short,WEAK,0.3978928193476836,
2024-12-05,solana,BUY,0.024113067932070017,40703.251871641936,981.480277437058,residual_long,WEAK,0.4181363647178125,
2024-12-05,polkadot,BUY,0.015996787868636737,60863.996148030135,973.6284352175616,residual_long,WEAK,0.4257231843871983,
2024-12-06,binancecoin,SELL,0.028603104019441977,33242.652625772855,950.8430509371569,residual_long,WEAK,0.4033541184651536,-48.578200241684954
2024-12-06,binancecoin,SHORT,,33242.652625772855,730.0846141074887,residual_short,WEAK,0.4033541184651536,
2024-12-07,binancecoin,BUY,0.035466392455606024,34514.60528026535,1224.1085363202228,residual_long,MODERATE,0.7572450314364253,
2024-12-08,binancecoin,BUY,0.02732985696871013,35473.80295021621,969.4939607656164,residual_long,WEAK,0.4315186609238079,
2024-12-08,chainlink,BUY,0.023851258558561902,50402.896283132184,1202.1725113493644,residual_long,MODERATE,0.6934300772026867,
2024-12-09,litecoin,SHORT,,41493.677549946704,714.0904717415224,residual_short,WEAK,0.34067398977441793,
2024-12-10,ripple,BUY,0.01254481879459844,76352.90460911668,957.8333527626288,residual_long,WEAK,0.4410601200243076,
2024-12-10,polkadot,BUY,0.015284986576378291,62163.65851501235,950.1706859405278,residual_long,WEAK,0.40867581649762025,
2024-12-11,chainlink,BUY,0.01872572016513584,50335.54448858581,942.5693204530036,residual_long,WEAK,0.3671156974985868,
2024-12-11,uniswap,SHORT,,57414.482290706736,701.2715744170346,residual_short,WEAK,0.45159990639695696,
2024-12-12,cardano,SELL,0.0352497850252323,60065.56285335432,2117.298178000319,residual_long,WEAK,0.35785689189931397,130.84512778964177
2024-12-12,cardano,SHORT,,60065.56285335432,718.1829929315387,residual_short,WEAK,0.35785689189931397,
2024-12-12,ripple,SELL,0.026362569781388415,73633.54181083041,1941.1693842387983,residual_long,WEAK,0.33531629846897654,-20.730862726694113
2024-12-12,ripple,SHORT,,73633.54181083041,734.1391071945608,residual_short,WEAK,0.33531629846897654,
2024-12-12,polkadot,SELL,0.03128177444501503,61447.51137059629,1922.1871909024894,residual_long,WEAK,0.4012535279613835,4.908625842677566
2024-12-12,polkadot,SHORT,,61447.51137059629,750.077064983143,residual_short,WEAK,0.4012535279613835,
2024-12-13,polkadot,SHORT,,58833.86846110727,754.5775273730419,residual_short,MODERATE,0.7718246464829567,
2024-12-13,uniswap,SHORT,,57314.25418511506,759.1049925372802,residual_short,WEAK,0.3405244993264552,
2024-12-14,solana,BUY,0.02432597414969588,41857.02178766538,1018.2128299900052,residual_long,WEAK,0.33856210250614677,
2024-12-14,polkadot,BUY,0.0167292567161566,60377.2865996248,1010.0671273500851,residual_long,WEAK,0.4784342490184858,
2024-12-14,chainlink,SELL,0.10400743399841204,48086.24748915166,5001.327211959248,residual_long,WEAK,0.4190453266441614,-87.49475491671092
2024-12-14,chainlink,SHORT,,48086.24748915166,781.4979060202187,residual_short,WEAK,0.4190453266441614,
2024-12-14,litecoin,BUY,0.025302267434398642,41429.06140696373,1048.24919127512,residual_long,WEAK,0.36887262965082823,
2024-12-15,ripple,BUY,0.01372486169095883,75764.93090855135,1039.863197744919,residual_long,WEAK,0.37269886519753753,
2024-12-15,uniswap,SHORT,,54920.76451559565,773.6582191222197,residual_short,WEAK,0.5229919186147433,
2024-12-16,polkadot,SELL,0.0167292567161566,59862.221833181706,1001.4504766468114,residual_long,WEAK,0.4444509452991234,-8.616650703273763
2024-12-16,polkadot,SHORT,,59862.221833181706,784.308871296834,residual_short,WEAK,0.4444509452991234,
2024-12-16,chainlink,SHORT,,45906.90985418611,789.0147245246151,residual_short,MODERATE,0.6388586254652252,
2024-12-17,chainlink,BUY,0.02243936994032682,47164.05822935818,1058.3317504956838,residual_long,WEAK,0.4790888673125524,
2024-12-18,binancecoin,BUY,0.03153070483239199,33296.59460746261,1049.8650964917183,residual_long,WEAK,0.35915507086092974,
2024-12-18,cardano,SHORT,,59675.24845633597,781.0996317898383,residual_short,WEAK,0.39445586622283435,
2024-12-18,solana,SELL,0.11975342585761337,41308.44305799394,4946.827573038921,residual_long,MODERATE,0.6715374353685254,213.02032827563016
2024-12-18,solana,SHORT,,41308.44305799394,815.4671950188108,residual_short,MODERATE,0.6715374353685254,
2024-12-18,ripple,SELL,0.01372486169095883,73748.52010331025,1012.1882383308299,residual_long,WEAK,0.4440382056187258,-27.67495941408913
2024-12-18,ripple,SHORT,,73748.52010331025,826.4331276189087,residual_short,WEAK,0.4440382056187258,
2024-12-18,chainlink,BUY,0.023017118434692094,48160.776727610035,1108.522301846163,residual_long,WEAK,0.3385481451961263,
2024-12-18,litecoin,BUY,0.03273371329567148,41992.41442219778,1374.567654289242,residual_long,MODERATE,0.6438700753444738,
2024-12-18,uniswap,BUY,0.01982475775397853,54914.04211376063,1088.6575821970796,residual_long,WEAK,0.3883970225484163,
2024-12-19,cardano,SHORT,,58795.573679838315,809.9612411546273,residual_short,WEAK,0.49781197246434933,
2024-12-19,ripple,BUY,0.014345131272486168,75734.96476483971,1086.4280114687401,residual_long,WEAK,0.3886339727064501,
2024-12-19,polkadot,BUY,0.022105195454560325,60943.624632973566,1347.1707342212378,residual_long,MODERATE,0.6006349872947712,
2024-12-20,solana,BUY,0.025304629261107593,42164.58619068183,1066.9592215032205,residual_long,WEAK,0.3852052984291982,
2024-12-20,ripple,SELL,0.014345131272486168,74213.9913973052,1064.6094488495023,residual_long,WEAK,0.5530211648218578,-21.81856261923781
2024-12-20,ripple,SHORT,,74213.9913973052,800.205317491493,residual_short,WEAK,0.5530211648218578,
2024-12-21,binancecoin,BUY,0.032608623814224934,32915.89586781937,1073.3420658619227,residual_long,WEAK,0.3698237028467966,
2024-12-21,solana,BUY,0.024797645823616134,42937.75856420224,1064.7553293350275,residual_long,WEAK,0.3448650312081671,
2024-12-21,chainlink,SELL,0.045456488375018915,47391.63833548506,2154.2574570700776,residual_long,WEAK,0.40580287448757874,-4.884875877378818
2024-12-21,chainlink,SHORT,,47391.63833548506,805.1035097676809,residual_short,WEAK,0.40580287448757874,
2024-12-21,uniswap,BUY,0.02445678520019408,55194.91654336889,1349.8902180438115,residual_long,WEAK,0.5663020132033549,
2024-12-22,binancecoin,SELL,0.12693557807093309,31525.995229379412,4001.7704287027545,residual_long,WEAK,0.5686660114195131,-329.0831117192183
2024-12-22,binancecoin,SHORT,,31525.995229379412,825.8454120902406,residual_short,WEAK,0.5686660114195131,
2024-12-22,cardano,BUY,0.018260131936507096,60664.07314409233,1107.7339794170427,residual_long,WEAK,0.3557225089099491,
2024-12-23,cardano,SELL,0.018260131936507096,59583.426354701965,1088.001226466012,residual_long,WEAK,0.5441376839060763,-19.73275295103076
2024-12-23,cardano,SHORT,,59583.426354701965,830.6820880450758,residual_short,WEAK,0.5441376839060763,
2024-12-23,polkadot,SELL,0.022105195454560325,61691.99006800759,1363.7134984341021,residual_long,WEAK,0.48973912423142857,16.542764212864313
2024-12-23,polkadot,SHORT,,61691.99006800759,843.848461563951,residual_short,WEAK,0.48973912423142857,
2024-12-23,litecoin,SELL,0.058035980730070116,40670.39590909025,2360.346313264284,residual_long,MODERATE,0.623298297696892,-55.82039977431987
2024-12-23,litecoin,SHORT,,40670.39590909025,863.0736302129204,residual_short,MODERATE,0.623298297696892,
2024-12-23,uniswap,BUY,0.025534659086546417,56671.47471020794,1447.0867866569968,residual_long,WEAK,0.5166061921983356,
2024-12-24,binancecoin,SHORT,,30225.744606947013,859.569551274256,residual_short,WEAK,0.4124916137441119,
2024-12-24,cardano,BUY,0.018992134286981398,60707.726368218944,1152.9692914425357,residual_long,WEAK,0.4791233176292107,
2024-12-24,solana,SELL,0.05010227508472373,43608.20850651927,2184.870458545618,residual_long,WEAK,0.44265511890867937,59.503600121403
2024-12-24,solana,SHORT,,43608.20850651927,870.9183755845202,residual_short,WEAK,0.44265511890867937,
2024-12-24,ripple,BUY,0.018690388686846155,78127.84603873579,1460.2398097300456,residual_long,MODERATE,0.644975567586855,
2024-12-24,litecoin,BUY,0.03460049647592833,41780.82856812415,1445.6374116327454,residual_long,WEAK,0.5643207479423845,
2024-12-25,binancecoin,BUY,0.037167983168946914,30804.599345861527,1144.9448300131344,residual_long,WEAK,0.3863893483074296,
2024-12-25,cardano,BUY,0.018298329092025948,62070.43635847505,1135.7852713730292,residual_long,WEAK,0.4972399208910398,
2024-12-25,solana,SHORT,,42835.181056620364,845.0242419015336,residual_short,WEAK,0.562903465041288,
2024-12-25,ripple,BUY,0.014139581099925599,80162.14731730783,1133.4591831372572,residual_long,WEAK,0.3735545599476966,
2024-12-25,polkadot,BUY,0.021770557636429922,64559.18174269973,1405.4893870901988,residual_long,WEAK,0.5547043311065091,
2024-12-26,cardano,SELL,0.03729046337900735,60856.87880074324,2269.3812102798042,residual_long,WEAK,0.5033691067860159,-11.165320029319446
2024-12-26,cardano,SHORT,,60856.87880074324,848.4769831932568,residual_short,WEAK,0.5033691067860159,
2024-12-26,solana,SHORT,,41389.82366680648,853.5678450924164,residual_short,MODERATE,0.7345061716676716,
2024-12-28,binancecoin,SELL,0.037167983168946914,29552.20042635108,1098.3956880519627,residual_long,WEAK,0.415128283526397,-46.5491419611717
2024-12-28,binancecoin,SHORT,,29552.20042635108,865.2796262912826,residual_short,WEAK,0.415128283526397,
2024-12-28,litecoin,BUY,0.033719277540469314,43025.403050441266,1450.785506748384,residual_long,WEAK,0.5274403475585393,
2024-12-28,uniswap,BUY,0.02084189833452704,55130.396612732286,1149.02212134472,residual_long,WEAK,0.333601718189978,
2024-12-29,binancecoin,SHORT,,28575.749354441807,854.8724582804716,residual_short,WEAK,0.4263436084912218,
2024-12-29,chainlink,BUY,0.02359049604585723,48607.240891044115,1146.668924040206,residual_long,WEAK,0.3816358917608864,
2024-12-29,litecoin,SELL,0.06831977401639765,41871.568241174544,2860.6560799492177,residual_long,WEAK,0.5535843570842187,-21.89892886081043
2024-12-29,litecoin,SHORT,,41871.568241174544,870.2856159656085,residual_short,WEAK,0.5535843570842187,
2024-12-29,uniswap,BUY,0.02093321029029325,55765.12584677475,1167.343106215203,residual_long,WEAK,0.340834119941061,
2024-12-30,binancecoin,BUY,0.03989605680848891,29025.534200640257,1158.0043613654814,residual_long,WEAK,0.4037769333231294,
2024-12-30,cardano,BUY,0.01804491771374219,63660.04792583392,1148.7403264745574,residual_long,WEAK,0.36054554264806077,
2024-12-30,solana,BUY,0.032910334077069774,43282.39274304195,1424.438004828451,residual_long,WEAK,0.5111398201191727,
2024-12-30,litecoin,SHORT,,40755.190236230424,846.1161748681,residual_short,WEAK,0.485465037785573,
2024-12-31,binancecoin,BUY,0.04553862728224811,31152.778886724776,1418.6547865288478,residual_long,STRONG,1.0,
2024-12-31,cardano,BUY,0.017374202121064566,64669.13318388418,1123.5745909308475,residual_long,WEAK,0.3571464191841316,
2024-12-31,ripple,SELL,0.03282996978677175,74584.31287342015,2448.600738201515,residual_long,MODERATE,0.6387623361804852,-136.43917070057887
2024-12-31,ripple,SHORT,,74584.31287342015,850.6311000817595,residual_short,MODERATE,0.6387623361804852,
2024-12-31,chainlink,BUY,0.028776314805505097,49562.45512244109,1426.2248111370834,residual_long,MODERATE,0.6604255448025742,
2024-12-31,litecoin,BUY,0.02715485664033929,41597.349062876754,1129.5700504205702,residual_long,WEAK,0.38647465529003294,
2024-12-31,uniswap,SELL,0.11159131066553932,54040.444561123266,6030.444037524161,residual_long,MODERATE,0.6585288905143173,-157.83485404534076
2024-12-31,uniswap,SHORT,,54040.444561123266,876.5827817380492,residual_short,MODERATE,0.6585288905143173,
2025-01-01,binancecoin,BUY,0.036595482979078,32129.36703809905,1175.7897045713034,residual_long,WEAK,0.40854294981946343,
2025-01-01,cardano,SELL,0.03541911983480676,63697.30002431436,2256.10230271483,residual_long,WEAK,0.4155270644236075,-10.442843242311938
2025-01-01,cardano,SHORT,,63697.30002431436,888.3241540173387,residual_short,WEAK,0.4155270644236075,
2025-01-01,solana,SELL,0.032910334077069774,42720.55020989126,1405.9475793637546,residual_long,WEAK,0.40006739492280846,-18.490425464696273
2025-01-01,solana,SHORT,,42720.55020989126,902.0897844176254,residual_short,WEAK,0.40006739492280846,
2025-01-01,litecoin,BUY,0.03528398991572397,42866.57703638894,1512.503871873552,residual_long,WEAK,0.509750154229814,
2025-01-01,uniswap,BUY,0.021780417673864145,54999.08608094791,1197.9030665238533,residual_long,WEAK,0.4065180773521238,
2025-01-03,binancecoin,SELL,0.12203016706981501,30076.9707506274,3670.297765653001,residual_long,WEAK,0.42517651762029396,-28.509084124597848
2025-01-03,binancecoin,SHORT,,30076.9707506274,913.2616680876647,residual_short,WEAK,0.42517651762029396,
2025-01-03,cardano,BUY,0.02321423974530492,65961.04001797762,1531.2353968269845,residual_long,STRONG,0.8038373322467997,
2025-01-03,solana,BUY,0.027987774344256196,43331.0065805878,1212.7384342869716,residual_long,WEAK,0.48616209190577137,
2025-01-03,ripple,BUY,0.01908043166615349,78813.50300807958,1503.795658515845,residual_long,MODERATE,0.6853184955627712,
2025-01-04,uniswap,BUY,0.026259920489070412,56693.153452247476,1488.7577019306864,residual_long,STRONG,0.8156824382049246,
2025-01-05,cardano,BUY,0.017596053384850048,67009.12267885529,1179.0960999291037,residual_long,WEAK,0.3419128858536375,
2025-01-05,polkadot,BUY,0.021895844996820298,66774.27448561181,1462.0791639120885,residual_long,MODERATE,0.6460856979467017,
2025-01-06,solana,BUY,0.031818418142960145,45491.21096371094,1447.4583722729676,residual_long,MODERATE,0.7519049995834614,
2025-01-06,polkadot,SELL,0.04366640263325022,65943.7429348447,2879.5260301364788,residual_long,WEAK,0.3504982665449323,28.15548308060761
2025-01-06,polkadot,SHORT,,65943.7429348447,877.0674293109616,residual_short,WEAK,0.3504982665449323,
2025-01-06,uniswap,SELL,0.04804033816293456,55197.53570723785,2651.708281136361,residual_long,WEAK,0.5534042955259253,-19.229785947578875
2025-01-06,uniswap,SHORT,,55197.53570723785,898.2400835736455,residual_short,WEAK,0.5534042955259253,
